Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr10	14743	1.59720907109	0
chr10	30540	0.989689809222	0.025231111696
chr10	36750	0.876008214469	0.0313770854113
chr10	46065	0.876008214469	0.039537101929
chr10	46125	1.88579127591	0.0395896624219
chr10	46249	1.88579127591	0.0398235005401
chr10	50008	1.8841992525	0.0469121899463
chr10	50012	1.45569372863	0.0469197267433
chr10	50300	1.13890118221	0.0473389665371
chr10	50391	0.462791729442	0.0474426065447
chr10	50454	0.413117367334	0.0474717624237
chr10	50493	0.297101613054	0.047487874001
chr10	50528	0.183143084659	0.0474982725575
chr10	50654	0.183143084659	0.0475213485861
chr10	72280	0.746727110082	0.051482000935
chr10	72340	0.822708904374	0.0515268045616
chr10	75477	0.822708904375	0.0541076423946
chr10	75823	0.802205904477	0.0543922996755
chr10	75875	0.579412584397	0.0544340143825
chr10	75934	0.579412584397	0.054468199725
chr10	77008	0.579412584397	0.0550904888407
chr10	77174	0.417064077113	0.0551866713297
chr10	77387	0.417064077113	0.0552755059781
chr10	87927	0.417064077113	0.0596713613509
chr10	87982	0.375830723376	0.0596942998751
chr10	88006	0.313443688811	0.0597033198125
chr10	88052	0.313443688812	0.0597177382221
chr10	112261	0.531100841384	0.0673058964846
chr10	112278	0.696925250404	0.0673149251989
chr10	113005	0.762317712657	0.0678215898559
chr10	113030	0.81978717519	0.0678406477987
chr10	122064	0.819787175191	0.0752466051394
chr10	123250	0.531950820002	0.0762188727292
chr10	123324	0.531950820003	0.0762582370899
chr10	123619	0.391021399127	0.0764151625818
chr10	123662	0.13656216832	0.0764319765019
chr10	124671	0.13656216832	0.0765697677298
chr10	125464	0.13656216832	0.0766780615293
chr10	125602	0.111117449989	0.0766969071085
chr10	125823	0.111117449989	0.0767214640649
chr10	193844	0.126380002088	0.0842797841306
chr10	193945	0.130162944811	0.0842925485109
chr10	194343	0.130793031733	0.0843443533629
chr10	194847	0.170963831588	0.0844102730509
chr10	195038	0.17422747457	0.0844429271427
chr10	195041	0.23462136196	0.0844434498251
chr10	196344	0.262493845343	0.0847491614598
chr10	196889	0.270429727412	0.0848922206055
chr10	259573	0.598444731747	0.101843837639
chr10	259682	0.599928198273	0.101909068114
chr10	259749	0.631855400344	0.101949263304
chr10	259986	0.637686169432	0.102099013034
chr10	260019	0.699540143228	0.102120056677
chr10	260359	0.879643909458	0.102357900326
chr10	260625	2.13349100248	0.102591885606
chr10	264298	2.13349100248	0.110428198058
chr10	264379	1.90799923988	0.110601010829
chr10	264618	1.62849207951	0.111057022647
chr10	264621	1.62849207951	0.111061908124
chr10	264711	1.62849207951	0.111208472411
chr10	265267	1.53929983533	0.112113914007
chr10	265711	1.36366096267	0.112797363134
chr10	265730	0.592267717359	0.112823272692
chr10	267059	0.592267717359	0.113610396489
chr10	267363	0.592267717359	0.113790445875
chr10	267563	0.368616182146	0.113908899418
chr10	268480	0.368616182146	0.114246920457
chr10	294813	0.368616182146	0.123953690382
chr10	295092	0.339714879042	0.124056534296
chr10	295330	0.339714879042	0.124137386438
chr10	295355	0.283460055676	0.12414587931
chr10	295546	0.283460055676	0.12420002018
chr10	318071	1.21757213055	0.130584957934
chr10	318259	1.22481704044	0.130813861495
chr10	318458	2.02863485574	0.131057600086
chr10	348378	2.02863485574	0.19175435497
chr10	348833	1.58362370604	0.192677383829
chr10	348902	1.58362370604	0.192786653865
chr10	349045	1.58362370604	0.193013112055
chr10	349273	1.23182030669	0.19337417826
chr10	349294	1.2318203067	0.193400046486
chr10	349361	1.2318203067	0.193482578447
chr10	349941	1.01694726334	0.194197034225
chr10	350600	0.745206799426	0.194867202471
chr10	350666	0.745206799426	0.19491638612
chr10	350723	0.745206799427	0.194958862907
chr10	350888	0.7318499749	0.195081822029
chr10	350913	0.7318499749	0.195100118279
chr10	351038	0.730616518201	0.195191599526
chr10	351104	0.725667523668	0.195239820216
chr10	351252	0.607267078018	0.195347219009
chr10	351800	0.607267078019	0.195680001368
chr10	351812	0.607267078019	0.195687288573
chr10	351813	0.515303599302	0.19568789584
chr10	352106	0.515303599302	0.195838879795
chr10	380147	0.585997609743	0.210288508023
chr10	380159	0.618202861779	0.210295539994
chr10	395501	0.618202861779	0.219780008299
chr10	396658	0.528064173133	0.22049526901
chr10	396785	0.528064173133	0.22056233316
chr10	411784	0.814814587262	0.228482767693
chr10	416944	2.92344022022	0.232687210964
chr10	416993	7.39638480284	0.232830459534
chr10	417088	8.11441071648	0.233533116091
chr10	417305	12.7825740984	0.235293943216
chr10	417523	19.3152549423	0.23808054437
chr10	417547	27.8697736772	0.238544110488
chr10	418358	27.8697736772	0.26114649694
chr10	418378	9.08157458334	0.261703892414
chr10	418412	5.00473286799	0.26201266595
chr10	418963	1.02358779748	0.26477027376
chr10	419105	0.977676386996	0.264915623227
chr10	419441	0.977676386996	0.265244122493
chr10	420811	0.977676386996	0.266583539143
chr10	420889	0.828869248898	0.266659797902
chr10	420938	0.828869248898	0.266700412495
chr10	425485	0.828869248898	0.27046928097
chr10	425554	0.759661225071	0.270526472948
chr10	425575	0.572295073697	0.270542425834
chr10	425673	0.572295073697	0.270598510751
chr10	436737	0.621449302958	0.276930383446
chr10	436740	0.668560199648	0.276932247794
chr10	445630	0.668560199648	0.282875747969
chr10	445643	0.514302882856	0.282884439251
chr10	445663	0.280164287249	0.282894725309
chr10	446231	0.280164287249	0.283053858624
chr10	454252	0.339004735223	0.285301056372
chr10	454286	0.623458469128	0.285312582533
chr10	454338	0.794166639115	0.285345002374
chr10	454425	0.800446581609	0.285414094871
chr10	459162	0.800446581609	0.289205810328
chr10	459377	0.543241903749	0.289377906343
chr10	459637	0.543241903749	0.289519149238
chr10	459726	0.407860420999	0.289567497768
chr10	460900	0.407860420999	0.290046325902
chr10	484028	0.407860420999	0.299479321719
chr10	484703	0.379570680198	0.299754627503
chr10	484834	0.379570680198	0.299804351262
chr10	516855	0.410650814239	0.311958584013
chr10	516864	0.460334800858	0.31196227987
chr10	529113	0.460334800858	0.317600920846
chr10	529255	0.328406470695	0.317666288388
chr10	529627	0.28741867112	0.317788455595
chr10	529827	0.233059216524	0.317845939329
chr10	530278	0.233059216524	0.317951049036
chr10	555603	0.233059216524	0.323853273694
chr10	555830	0.282789937087	0.323906178136
chr10	555837	0.282789937087	0.323908157666
chr10	555919	0.282789937087	0.323931346441
chr10	555978	0.356550443566	0.323948031047
chr10	556001	0.443786023079	0.323956231707
chr10	556023	0.443786023079	0.323965995
chr10	587581	0.443786023079	0.337970994316
chr10	587996	0.666988449278	0.338155165516
chr10	588066	0.666988449278	0.338201854707
chr10	588272	0.666988449278	0.338339254328
chr10	588523	0.673720377192	0.338506668428
chr10	588602	0.673720377192	0.338559892338
chr10	588738	0.676649228049	0.338651518309
chr10	589125	0.676649228049	0.338913381561
chr10	589949	0.676649228049	0.339470940525
chr10	590081	0.689715027396	0.339560258223
chr10	590353	0.694226920542	0.33974786071
chr10	590377	0.694226920542	0.339764522156
chr10	590403	0.694226920541	0.339782572056
chr10	590470	0.729441315624	0.33982908526
chr10	590568	0.729441315624	0.339900570509
chr10	602678	0.708243862777	0.348734104841
chr10	602844	0.519084105484	0.348851673322
chr10	603026	0.500450330152	0.348946146629
chr10	630066	0.306539805217	0.362478323557
chr10	631807	0.279440378783	0.363012009358
chr10	631914	0.232129844028	0.363041909478
chr10	631942	0.2137920999	0.363048409114
chr10	632059	0.0893914661256	0.363073422789
chr10	632256	0.0841218680677	0.363091032908
chr10	640254	0.0805461328091	0.363763839609
chr10	640256	0.0789996229031	0.363764000701
chr10	647701	0.0789973973478	0.364352152894
chr10	647857	0.0789972916282	0.364364476488
chr10	675535	0.0789972916282	0.366550963526
chr10	675804	0.0790694231929	0.366572213797
chr10	676378	0.0791587928637	0.366617599646
chr10	676755	0.079178134651	0.366647442511
chr10	676791	0.0900634433313	0.366650292924
chr10	677175	0.0900634433313	0.366684877286
chr10	696204	0.0900634433313	0.368398694549
chr10	696653	0.215665196361	0.368439133035
chr10	696702	0.269376179844	0.36844970063
chr10	696737	0.305712580162	0.368459128796
