Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr21	5088497	1.97848289323	0
chr21	8532985	1.97848289323	6.81486058395
chr21	8533267	1.807780475	6.81541851612
chr21	8533687	1.807780475	6.81617778392
chr21	8543667	1.807780475	6.83421943306
chr21	8543792	1.59171811963	6.83444540562
chr21	8544739	1.59171811963	6.83595276268
chr21	8564725	1.59172153387	6.86776484102
chr21	8565882	1.59204367853	6.86960646284
chr21	8582183	2.29391159938	6.89555836684
chr21	8582187	4.29346257434	6.89556754249
chr21	8587226	6.56497825686	6.9172023004
chr21	8587571	11.1446456597	6.9194672179
chr21	8595248	11.1446456597	7.00502466263
chr21	8595454	8.64189704857	7.00732045963
chr21	8595455	8.64189704857	7.00732910153
chr21	8600518	9.83390044284	7.05108302629
chr21	8600539	31.3531808499	7.0512895382
chr21	8602186	31.3531808499	7.10292822706
chr21	8602541	17.5122021891	7.11405860626
chr21	8602811	17.5122021891	7.11878690085
chr21	8603121	3.25862879062	7.12421568353
chr21	8615003	3.15209573518	7.16293471082
chr21	8624909	2.34345418659	7.19415937117
chr21	8624995	1.62482315385	7.19436090823
chr21	8634348	1.62482315385	7.20955787919
chr21	8635182	2.89741734677	7.2109129817
chr21	8635234	4.27599679727	7.2110636474
chr21	8635307	4.27599679727	7.21137579517
chr21	8638948	3.77018186719	7.22694469951
chr21	8639005	3.44820215642	7.22715959987
chr21	8639092	2.28577675759	7.22745959346
chr21	8639395	1.95642943483	7.22815218382
chr21	8645619	1.95642943483	7.24032900062
chr21	8648095	3.38312460133	7.2451731199
chr21	8648649	3.39589924316	7.24704737093
chr21	8648758	3.39589924316	7.24741752395
chr21	8658356	3.39589924316	7.28001136488
chr21	8658605	3.50510995956	7.28085694379
chr21	8658611	4.60541109413	7.28087797445
chr21	8658689	4.60541109413	7.28123719652
chr21	8660041	4.60541109413	7.28746371232
chr21	8660178	4.88727851957	7.28809465364
chr21	8660225	5.39909025052	7.28832435573
chr21	8660596	5.39909025052	7.29032741821
chr21	8660781	5.39909025052	7.29132624991
chr21	8662069	7.69971024437	7.29828027815
