Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr20	60794	2.17249160449	0
chr20	83251	1.70280687878	0.0487876439621
chr20	93405	1.38884436958	0.0660779450092
chr20	93498	0.760614777982	0.0662071075356
chr20	93738	0.304643968477	0.0663896550823
chr20	93930	0.284682916047	0.0664481467243
chr20	108186	0.302406085009	0.0705065863754
chr20	108710	0.302411106279	0.070665047164
chr20	108948	0.373436697109	0.0707370210073
chr20	109178	0.377313653208	0.0708229114476
chr20	109271	0.418483501642	0.0708580016174
chr20	109287	0.421762134542	0.0708646973534
chr20	116464	0.455839725893	0.073891684193
chr20	116786	1.06040462665	0.0740384645847
chr20	126759	1.06040462665	0.0846138799263
chr20	126913	0.995065599363	0.0847771822389
chr20	126922	0.915665409752	0.0847861378292
chr20	126929	0.675778442979	0.0847925474871
chr20	126970	0.528170563004	0.0848202544033
chr20	127193	0.528170563004	0.0849380364388
chr20	140504	0.537950213219	0.091968514803
chr20	140505	0.697006740761	0.0919690527532
chr20	145852	0.504557933488	0.095695947796
chr20	146950	0.376606843799	0.096249952407
chr20	153952	0.376606843799	0.0988869535273
chr20	154161	0.39664947883	0.0989656643576
chr20	154213	0.39664947883	0.0989862901305
chr20	154240	0.425869146079	0.0989969996665
chr20	154314	0.425869146079	0.0990285139833
chr20	154402	0.427999323741	0.0990659904681
chr20	154583	0.427999323741	0.0991434583457
chr20	154613	0.434088316739	0.0991562983254
chr20	154709	0.434088316739	0.0991979708038
chr20	157974	0.324143841517	0.100615269158
chr20	157975	0.323946651336	0.100615593302
chr20	157983	0.169105912931	0.100618184875
chr20	158389	0.168662441584	0.100686841876
chr20	158433	0.168407328715	0.100694263023
chr20	167309	0.196134674769	0.102189046473
chr20	167430	0.277288657231	0.102212778768
chr20	167598	0.332106036254	0.102259363263
chr20	167642	0.348063219355	0.102273975928
chr20	167773	0.688234908132	0.10231957221
chr20	171188	0.859319452024	0.104669894421
chr20	173600	1.15432382555	0.10674257294
chr20	173617	1.231491763	0.106762196445
chr20	173746	1.29234529217	0.106921058882
chr20	173750	1.46887179772	0.106926228263
chr20	178728	1.46887179772	0.114238272072
chr20	178811	1.21412514604	0.114360188432
chr20	178814	0.66449877592	0.114363830807
chr20	178855	0.459149633526	0.114391075257
chr20	179454	0.459149633526	0.114666105887
chr20	185925	0.85060248691	0.117637263166
chr20	194526	0.85060248691	0.124953295156
chr20	195084	0.63185619604	0.125427931344
chr20	195101	0.255938230108	0.125438672899
chr20	195286	0.255938230108	0.125486021471
chr20	195671	0.255938230108	0.12558455769
chr20	195695	0.214690601758	0.125590700208
chr20	196419	0.214690601758	0.125746136203
chr20	210758	0.214690601758	0.128824584742
chr20	210874	0.224810146356	0.128849488852
chr20	210913	0.224810146356	0.128858256447
chr20	210994	0.224810146356	0.128876466069
chr20	211154	0.231877682409	0.128912435693
chr20	211430	0.999505191822	0.128976433933
chr20	211508	1.05256111313	0.129054395338
chr20	211563	1.05256111313	0.129112286199
chr20	211710	4.65252721301	0.129267012683
chr20	211958	4.65252721301	0.130420839432
chr20	213522	4.421418082	0.137697391993
chr20	213841	3.33825675551	0.139107824361
chr20	213853	2.75988808976	0.139147883442
chr20	213886	1.84193949183	0.139238959749
chr20	214660	1.51828149888	0.140664620916
