Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr21	5131346	1.72933504493	0
chr21	8561861	1.73927484564	5.93250981166
chr21	8582183	2.17408576499	5.96785535507
chr21	8582187	4.32807848884	5.96786405142
chr21	8587226	6.05853421826	5.98967323892
chr21	8587320	6.09131494249	5.99024274114
chr21	8587571	8.11676094728	5.99177166119
chr21	8600399	8.41181881521	6.09589347062
chr21	8600539	13.23338679	6.09707112525
chr21	8601042	13.23338679	6.10372751881
chr21	8602541	8.33835617375	6.12356436561
chr21	8602661	8.33835617375	6.12456496835
chr21	8602811	8.33835617375	6.12581572177
chr21	8603053	8.15229563652	6.12783360397
chr21	8603054	8.15229563653	6.12784175626
chr21	8603121	1.98390145071	6.12838796007
chr21	8604491	1.98390145071	6.13110590506
chr21	8614634	1.98390145071	6.15122861747
chr21	8615003	1.70829684183	6.15196067711
chr21	8615751	1.70829684183	6.15323848315
chr21	8621649	1.70829684183	6.16331401792
chr21	8621667	1.29395335523	6.16334476726
chr21	8621837	1.29395335523	6.16356473933
chr21	8624995	1.29395335523	6.16765104403
chr21	8625467	1.17849435856	6.16826179001
chr21	8626931	1.17849435856	6.16998710575
chr21	8634348	1.2069351737	6.17872799841
chr21	8635182	3.8418993346	6.17973458235
chr21	8639348	3.8418993346	6.19573993497
chr21	8639395	2.87629714618	6.19592050424
chr21	8639527	1.72072230922	6.19630017547
chr21	8640138	1.72072230922	6.1973515368
chr21	8648649	2.33268120161	6.21199660437
chr21	8651984	2.89595333691	6.21977609618
chr21	8652232	2.89690080042	6.22049429261
chr21	8652243	2.95049168416	6.22052615851
chr21	8660040	4.21263748533	6.24353114218
chr21	8660041	5.27695562273	6.24353535481
chr21	8663291	5.27695562273	6.26068546059
chr21	8663423	5.05066533317	6.26138201873
chr21	8663628	4.96555209614	6.26241740512
chr21	8663629	4.58106968757	6.26242237067
chr21	8664295	3.08908993705	6.26547336309
chr21	8664334	2.09718316806	6.26559383759
chr21	8664540	1.75380143913	6.26602585733
chr21	8665411	1.75380143913	6.26755341838
chr21	8671955	1.75380143913	6.279030295
chr21	8671973	1.42156167341	6.27906186342
chr21	8672299	1.42156167341	6.27952529253
chr21	8684342	1.95760658403	6.29664515976
chr21	8690674	1.95760658403	6.30904072465
chr21	8690742	1.31072783669	6.3091738419
chr21	8690743	1.0682876943	6.30917515263
chr21	8691211	1.0682876943	6.30967511127
chr21	8705214	1.0682876943	6.32463434385
chr21	8705531	0.836047262822	6.32497299105
chr21	8705552	0.354484517589	6.32499054804
chr21	8706057	0.354484517589	6.32516956273
chr21	8706144	0.354484517589	6.32520040288
chr21	8706216	0.241318030894	6.32522592576
chr21	8756794	0.400456881568	6.33743130913
chr21	8756871	0.414096743857	6.33746214431
chr21	8756941	0.573117542632	6.33749113108
chr21	8770502	1.11183644257	6.34526317808
chr21	8772437	1.1205709401	6.34741458159
chr21	8789874	4.41316783637	6.36695397708
chr21	8802673	4.41383387066	6.42343811221
chr21	8802948	4.47761487548	6.42465191653
chr21	8803698	5.19497203085	6.42801012769
chr21	8804549	12.5329845041	6.43243104888
chr21	8804562	13.3265221479	6.43259397768
