Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr5	10055	63.7493449613	0
chr5	11881	40.185700884	0.116406303899
chr5	11882	4.41739543459	0.1164464896
chr5	12040	0.978899151223	0.117144438079
chr5	13113	0.684212335863	0.118194796868
chr5	13328	0.287141228407	0.11834190252
chr5	16765	0.272579352414	0.119328806922
chr5	21528	0.174151823073	0.120627102378
chr5	21586	0.159045383324	0.120637203184
chr5	21713	0.155571673299	0.120657401947
chr5	64821	0.155571673299	0.12736378564
chr5	66054	0.238576356908	0.127555605513
chr5	66141	0.310639086234	0.127576361656
chr5	66569	0.310639086234	0.127709315185
chr5	71879	0.310639086234	0.129358808733
chr5	72753	0.36926589856	0.129630307294
chr5	72771	0.36926589856	0.129636954081
chr5	72822	0.36926589856	0.129655786641
chr5	72998	0.571049320256	0.12972077744
chr5	73116	0.971554398968	0.129788161259
chr5	73168	0.971554398968	0.129838682088
chr5	92900	0.971554398968	0.149009393489
chr5	93331	0.320662009334	0.149428133434
chr5	93386	0.143213047541	0.149445769845
chr5	93579	0.143213047541	0.149473409963
chr5	103047	0.143213047541	0.150829351097
chr5	103071	0.130672360408	0.15083278821
chr5	103759	0.0721016140764	0.150922690794
chr5	103903	0.0721016140764	0.150933073427
chr5	109854	0.0721016140764	0.151362150132
chr5	110256	0.0492627701461	0.151391134981
chr5	110269	0.0492613025857	0.151391775397
chr5	110309	0.0492613025857	0.151393745849
chr5	110347	0.0460312273561	0.151395617779
chr5	110354	0.0443260850007	0.151395939997
chr5	110630	0.0366806584853	0.151408173997
chr5	110727	0.0348216364341	0.151411732021
chr5	111069	0.0348216364341	0.15142364102
chr5	111079	0.0334535405322	0.151423989237
chr5	111162	0.0276168676235	0.15142676588
chr5	112119	0.0276168676235	0.151453195223
chr5	121128	0.0275582419676	0.151701995583
chr5	121253	0.0269745905606	0.151705440363
chr5	121321	0.0259380417513	0.151707274636
chr5	121356	0.0253376034205	0.151708182467
chr5	121371	0.0201643128463	0.151708562531
chr5	160449	0.0201643128463	0.152496543549
chr5	160984	10.9724956803	0.152507331456
chr5	161291	10.9724956803	0.15587588763
chr5	164299	3.66156151744	0.188881154636
chr5	164454	1.41362916112	0.189448696671
chr5	164549	1.30781316106	0.189582991442
chr5	164550	1.26026667899	0.189584299255
chr5	164566	1.25875278284	0.189604463522
chr5	164940	0.630892697267	0.190075237062
chr5	175488	0.400473648173	0.196729893233
chr5	184749	0.400473648173	0.200438679689
chr5	184759	0.746132255488	0.200442684425
chr5	185091	0.84995355355	0.200690400334
chr5	185093	0.84995355355	0.200692100241
chr5	196139	0.84995355355	0.210080687194
chr5	196186	0.956621172813	0.210120635011
chr5	196198	3.65203821651	0.210132114465
chr5	196257	3.6520382165	0.21034758472
chr5	196567	3.6520382165	0.211479716567
chr5	196645	3.99012577702	0.211764575548
chr5	196760	3.99012577702	0.212223440012
chr5	196908	3.99012577702	0.212813978627
chr5	196999	11.5908388983	0.213177080073
chr5	197104	11.9697018563	0.214394118157
chr5	197116	11.9697018563	0.214537754579
chr5	197747	4.73304035224	0.222090636451
chr5	197754	0.724112405725	0.222123767733
chr5	199386	0.707312418514	0.223305519179
chr5	199414	0.51869278223	0.223325323927
chr5	202281	0.375996118273	0.224812416134
chr5	209101	0.375996118273	0.22737670966
chr5	209780	0.586852589487	0.227632011025
chr5	210235	0.586852589487	0.227899028953
chr5	217198	0.429529111072	0.231985283533
chr5	217217	0.428629665931	0.231993444586
chr5	218035	0.417667357876	0.232344063653
chr5	218355	0.132778750132	0.232477717208
chr5	236586	0.132778750132	0.234898406601
chr5	236752	0.29203752287	0.234920447874
chr5	236759	0.609511530576	0.234922492137
chr5	236925	0.609511530575	0.235023671051
chr5	239024	0.609511530575	0.236303035753
chr5	239037	0.668961748531	0.236310959403
chr5	239039	1.32832487778	0.236312297327
chr5	239173	1.91030303593	0.23649029286
chr5	239174	1.92589569376	0.236492203163
chr5	239210	1.92589569376	0.236561535408
chr5	241230	0.88697739566	0.24045184471
chr5	241460	0.519762017047	0.240655849511
chr5	241466	0.281512139335	0.240658968083
chr5	246502	0.281512139335	0.242076663217
chr5	246559	1.2465918269	0.242092709408
chr5	246618	1.2465918269	0.242166258326
chr5	248055	0.19884660948	0.243957610782
chr5	255621	0.19884660948	0.245462084229
chr5	255786	0.275908067181	0.245494893919
chr5	256037	0.472585662912	0.245564146844
chr5	256108	0.472585662912	0.245597700426
chr5	264155	0.388350476741	0.249400597256
chr5	264191	0.220484243866	0.249414577873
chr5	266571	0.219318486979	0.249939330373
chr5	266587	0.154692140081	0.249942839469
chr5	278751	0.137757124596	0.251824514661
chr5	292310	0.137757124596	0.253692363513
chr5	292518	0.27201880221	0.253721016995
chr5	292676	0.272320883895	0.253763995966
chr5	292831	0.387866095881	0.253806205703
chr5	292886	0.38865924229	0.253827538338
chr5	292940	0.417195459015	0.253848525938
chr5	292976	0.450149010979	0.253863544974
chr5	293029	0.933509164831	0.253887402872
chr5	293473	0.93350916483	0.254301880941
chr5	294088	0.933509164829	0.254875989077
chr5	294128	1.62147924395	0.254913329444
chr5	294197	1.62147924394	0.255025211512
chr5	295721	1.5472595084	0.257496345879
chr5	304038	1.39698996629	0.270364903211
chr5	304461	0.720865155929	0.270955829966
chr5	304485	0.71734837076	0.27097313073
chr5	304514	0.713831077484	0.270993933833
chr5	304600	0.677418269804	0.271055323306
chr5	304765	0.480876633622	0.27116709732
chr5	305594	0.466184056448	0.271565744049
chr5	306031	0.328149236509	0.271769466482
chr5	309690	0.309805273377	0.272970164538
chr5	310529	0.173564388984	0.273230091163
chr5	338406	0.173564388984	0.278068545635
chr5	338694	0.357811479396	0.278118532179
chr5	338714	0.557661517644	0.278125688408
chr5	339232	0.557661517643	0.278414557074
chr5	347443	0.193738330001	0.282993515796
chr5	366917	0.193738330001	0.286766376034
chr5	367255	0.203855790338	0.28683185959
chr5	367297	0.460373171977	0.286840421533
chr5	367383	0.460373171977	0.286880013626
chr5	402230	0.460373171977	0.302922637549
chr5	402320	21.4640522435	0.302964071135
chr5	402413	21.4640522435	0.304960227994
chr5	403727	7.03180877187	0.333163992642
chr5	403809	4.81343217762	0.333740600961
chr5	404295	0.58783556184	0.336079928999
chr5	404320	0.500396323027	0.336094624888
chr5	412111	0.500396323026	0.339993212641
chr5	412225	0.533790153323	0.340050257822
chr5	412311	0.533790153322	0.340096163775
chr5	412693	0.533995989591	0.340300071614
chr5	412782	0.53399598959	0.340347597257
chr5	413147	0.534709260142	0.340542505793
chr5	413290	0.534709260141	0.340618969217
chr5	413590	0.534929789902	0.340779381995
chr5	413593	0.534929789901	0.340780986784
chr5	413620	0.570005719143	0.340795429889
chr5	413638	5.28023674734	0.340805689992
chr5	413988	5.28023674734	0.342653772853
chr5	415322	0.405714571906	0.349697608674
chr5	429519	0.405714571905	0.355457538452
chr5	429568	0.425977835698	0.355477418466
chr5	429622	0.425977835697	0.355500421269
chr5	439795	0.247717238114	0.359833893791
chr5	439854	0.226005842911	0.359848509108
chr5	440063	0.222088401836	0.359895744329
chr5	440389	0.208496023589	0.359968145148
chr5	462733	0.208496023588	0.3646267803
chr5	462994	0.679681960732	0.364681197762
chr5	463144	0.679681960731	0.364783150056
chr5	468605	0.542873129173	0.368494893243
chr5	468620	0.499158870247	0.36850303634
chr5	474326	0.499158870247	0.371351236854
chr5	474448	0.53753342375	0.371412134236
chr5	474449	0.537533423749	0.37141267177
chr5	475894	0.537533423749	0.372189407567
chr5	476352	0.925236120446	0.372435597875
chr5	476529	0.925236120446	0.372599364668
chr5	476736	0.925236120445	0.372790888545
chr5	476847	1.03908740274	0.372893589755
chr5	476850	1.19192548999	0.372896707017
chr5	476909	1.19192548999	0.372967030621
chr5	482079	1.19192548999	0.379129285404
chr5	482185	1.65051312962	0.379255629506
chr5	482361	1.65051312962	0.379546119817
chr5	482901	1.65051312962	0.380437396907
chr5	483056	1.82610376161	0.380693226442
chr5	483266	1.82610376161	0.381076708232
chr5	488688	1.82610376161	0.390977842827
chr5	488774	2.99381602327	0.391134887751
chr5	488831	2.99381602327	0.391305535264
chr5	492027	2.99381602326	0.400873771274
chr5	492286	3.12106883767	0.401649169624
chr5	492290	3.12106883767	0.4016616539
chr5	492299	3.60339905516	0.401689743519
chr5	492346	3.60339905516	0.401859103275
chr5	494496	3.1203652476	0.409606411243
chr5	494498	2.74898328921	0.409612651974
chr5	494860	1.43205630341	0.410607783925
chr5	501506	1.4320563034	0.420125230117
chr5	501543	2.89076803223	0.4201782162
chr5	501560	2.89076803223	0.420227359257
chr5	505396	1.14687722187	0.431316345428
chr5	505649	1.14681757596	0.431606505366
chr5	506050	0.709763961256	0.432066379213
chr5	514730	0.709763961255	0.438227130397
chr5	514784	0.885760749261	0.438265457651
chr5	514955	0.88576074926	0.438416922739
chr5	527297	0.31397619319	0.449348981907
chr5	536620	0.313976193189	0.452276181956
chr5	536783	0.35774565484	0.452327360075
chr5	536789	0.736801699696	0.452329506549
chr5	536913	0.868472000476	0.45242086996
chr5	537040	0.868472000475	0.452531165904
chr5	539420	0.868472000474	0.454598129265
chr5	539459	0.958716889166	0.454631999673
chr5	539469	1.12593320745	0.454641586842
chr5	539565	1.12593320745	0.45474967643
chr5	549274	0.421649609834	0.465681361941
chr5	550023	0.377291370278	0.465997177499
chr5	560922	0.377291370277	0.470109276143
chr5	561110	0.389856478023	0.470180206921
chr5	561145	0.77970764667	0.470193851898
chr5	561197	0.779707646669	0.470234396695
chr5	568664	0.613875794661	0.476056473693
chr5	572291	0.218344481198	0.4782830012
chr5	589852	0.218344481198	0.482117348635
chr5	590457	0.277016030233	0.482249447046
chr5	590625	0.277016030233	0.482295985739
chr5	600468	0.277016030232	0.485022654524
chr5	601484	0.337386912292	0.485304102811
chr5	601491	0.337416536429	0.48530646452
chr5	601646	0.337416536429	0.485358764083
chr5	609660	0.250244551892	0.488062820206
chr5	619610	0.250244551892	0.490552753497
chr5	619652	0.267967532921	0.490563263768
chr5	619734	0.267967532921	0.490585237106
chr5	625572	0.267967532921	0.492149631563
chr5	625669	1.43800834817	0.492175624414
chr5	625982	1.43800834816	0.492625721027
chr5	634129	0.13475679091	0.504341175039
chr5	646623	0.13475679091	0.506024826385
chr5	646897	0.195437160287	0.506061749746
chr5	646915	0.195793485602	0.506065267614
chr5	646981	0.196299544591	0.506078189984
chr5	647173	0.19629954459	0.506115879497
chr5	647366	0.190563972078	0.506153765309
chr5	647542	0.263431355716	0.506187304568
chr5	647588	0.279281232802	0.506199422411
chr5	647601	0.375530494912	0.506203053067
