Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr21	9411409	2.14204050766	0
chr21	9413994	2.10706373578	0.00553717471229
chr21	9413995	2.03773862501	0.00553928177602
chr21	9431838	2.03773862501	0.0418986520621
chr21	9431840	2.04523421649	0.0419027275394
chr21	9432190	2.04523421649	0.0426185595151
chr21	9444706	2.04523421649	0.0682167109688
chr21	9448236	2.39167743143	0.075436387753
chr21	9448873	2.89196296613	0.0769598862768
chr21	9450694	2.89196296613	0.0822261508381
chr21	9471016	3.79685752298	0.140996622236
chr21	9471020	4.8290545195	0.141011809666
chr21	9472827	7.64451879422	0.149737911183
chr21	9476059	8.22452643174	0.174444995926
chr21	9483658	8.22452643174	0.23694317228
chr21	9483793	6.28699534888	0.238053483349
chr21	9483796	5.60456426182	0.238072344335
chr21	9484034	5.60456426182	0.239406230629
chr21	9489351	6.50641689602	0.269205698809
chr21	9489372	10.7850202195	0.269342333564
chr21	9491887	10.7850202195	0.296466659416
chr21	9491954	2.04142003285	0.297189255771
chr21	9495663	2.04142003285	0.304760882673
chr21	9505907	1.68230924533	0.325673189489
chr21	9505913	1.46777112479	0.325683283345
chr21	9513828	1.46777112479	0.337300691797
chr21	9514300	1.16716079008	0.337993479768
chr21	9515694	1.16716079008	0.33962050191
chr21	9523181	1.21386882208	0.348359034745
chr21	9524015	3.47058915036	0.349371401342
chr21	9527925	3.47058915036	0.36294140492
chr21	9528228	2.45675804318	0.363992993433
chr21	9528360	2.45675804318	0.364317285495
chr21	9536928	3.6392345374	0.385366788409
chr21	9537482	4.38258709548	0.387382924342
chr21	9547522	9.27958737271	0.431384098781
chr21	9548693	9.93829897584	0.442250495594
chr21	9550902	10.151239327	0.464204198032
chr21	9550993	10.7146842016	0.465127960811
chr21	9552124	10.7146842016	0.477246268643
chr21	9552256	4.45191725648	0.478660606957
chr21	9553128	3.23836061784	0.482542678805
chr21	9553167	2.79949189722	0.482668974869
chr21	9553373	2.47667354211	0.4832456702
chr21	9554244	2.2186828986	0.485402852855
chr21	9555824	1.97995408406	0.488908371835
chr21	9555951	1.97995408406	0.489159826004
chr21	9560788	1.97995408406	0.498736863908
chr21	9560806	1.63873871323	0.498772503082
chr21	9561132	1.63873871323	0.499306731902
chr21	9573175	1.98930395994	0.519042062226
chr21	9577732	1.98930395994	0.528107320371
chr21	9577809	1.97679594619	0.528260496776
chr21	9577814	1.97041399145	0.528270380756
chr21	9579354	1.97041399145	0.531304818303
chr21	9579507	1.97041399145	0.531606291643
chr21	9579575	1.68238972456	0.531740279795
chr21	9579576	1.10049290725	0.531741962184
chr21	9579780	1.10049290725	0.531966462737
chr21	9593920	1.10049290725	0.547527432446
chr21	9594385	0.197622976309	0.548039161648
chr21	9594977	0.197622976309	0.54815615445
chr21	9645627	0.212032826177	0.5581657582
chr21	9645774	0.477974235221	0.558196927025
chr21	9659335	0.47823785356	0.564678735629
chr21	9661270	1.02505019378	0.565604125876
chr21	9676737	1.44078858742	0.581458577223
chr21	9677443	1.44091602141	0.582475773966
chr21	9678263	1.44113426066	0.583657325103
chr21	9678707	6.7655294286	0.584297188715
chr21	9681870	6.7655294286	0.605696558298
chr21	9682158	5.76909696098	0.607645030773
chr21	9682185	5.0374826533	0.607800796391
