Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr13	19020094	0.465178018252	0
chr13	19031260	0.471483725633	0.0051941777518
chr13	19042147	0.471483725633	0.0103272210728
chr13	19042401	0.445284190686	0.0104469779391
chr13	19042414	0.445284190686	0.0104527666336
chr13	19042580	0.445284190686	0.0105266838092
chr13	19043256	0.440397473053	0.0108276959221
chr13	19043305	0.440397473053	0.0108492753983
chr13	19045565	0.440397473054	0.0118445736874
chr13	19046434	0.439192511842	0.0122272790915
chr13	19046569	0.439192511842	0.0122865700806
chr13	19047140	0.439192511843	0.0125373490048
chr13	19047898	0.421757048922	0.0128702569288
chr13	19047931	0.421757048922	0.0128841749114
chr13	19047974	0.421757048922	0.0129023104645
chr13	19048133	0.412639010211	0.0129693698353
chr13	19048187	0.412639010211	0.0129916523419
chr13	19048195	0.411633036652	0.0129949534539
chr13	19048271	0.411633036652	0.0130262375647
chr13	19048276	0.411633036652	0.0130282957299
chr13	19048289	0.402506724802	0.0130336469594
chr13	19048364	0.401046111198	0.0130638349637
chr13	19048524	0.401046111198	0.0131280023415
chr13	19048782	0.401046111198	0.0132314722382
chr13	19048795	0.375673732327	0.0132366858377
chr13	19049144	0.375673732328	0.0133677959703
chr13	19052436	0.375673732328	0.0146045138971
chr13	19052476	0.370819141802	0.0146195408464
chr13	19053093	0.370819141802	0.0148483362569
chr13	19069866	0.371799222672	0.0210680857223
chr13	19072731	0.397574253832	0.0221332904953
chr13	19073167	0.413115133397	0.0223066328699
chr13	19074883	0.414186138688	0.0230155384388
chr13	19083004	0.414186138688	0.0263791440711
chr13	19083019	0.413608942075	0.0263853568632
chr13	19083290	0.413598130733	0.0264974448865
chr13	19083654	0.413598087105	0.0266479946061
chr13	19083774	0.401611891101	0.0266976263766
chr13	19084269	0.401611891101	0.0268964242626
chr13	19088459	0.401611891101	0.0285791780864
chr13	19088495	0.399588469176	0.0285936361144
chr13	19088994	0.399588469176	0.0287930307606
chr13	19104070	0.399609441838	0.0348172265219
chr13	19104238	0.429942772056	0.0348843609081
chr13	19104650	0.463434778899	0.0350614973302
chr13	19104810	0.467041804124	0.0351356468948
chr13	19105508	0.491799897578	0.0354616420741
chr13	19108095	0.530153126179	0.0367339284091
chr13	19108326	0.629533491194	0.0368563937813
chr13	19114041	0.629533491195	0.0404541776834
chr13	19114667	0.500117410756	0.0408482656489
chr13	19114738	0.500117410757	0.0408837739851
chr13	19114989	0.497131643956	0.0410093034552
chr13	19115004	0.497131643957	0.0410167604298
chr13	19116191	0.497131643958	0.0416068556912
chr13	19117961	0.48710315635	0.042486778701
chr13	19118042	0.487103156351	0.0425262340567
chr13	19118592	0.487103156352	0.0427941407927
chr13	19118915	0.474836728001	0.0429514751122
chr13	19119000	0.474836728002	0.0429918362341
chr13	19121957	0.474836728003	0.0443959284388
chr13	19122269	0.413951607382	0.0445440774979
chr13	19122296	0.386150313294	0.0445552541913
chr13	19123101	0.386150313295	0.0448661051935
chr13	19146262	0.386150313295	0.0538097325997
chr13	19146429	0.35353044481	0.053874219702
chr13	19147027	0.353530444811	0.054085630908
chr13	19147561	0.353530444811	0.0542744161656
chr13	19147640	0.305912297636	0.0543023450707
chr13	19148118	0.305912297637	0.054448571149
chr13	19149411	0.305912297637	0.0548441157498
chr13	19149534	0.253906683238	0.0548817429624
chr13	19149867	0.236265894168	0.0549662938879
chr13	19151628	0.236265894168	0.0553823581276
chr13	19163936	0.253691935445	0.058290318753
chr13	19167729	0.272308835239	0.0592525722641
chr13	19167958	0.289154221427	0.0593149309874
chr13	19178993	0.293927143275	0.0625057478209
chr13	19180853	0.333822203224	0.0630524523073
chr13	19181069	0.333903136488	0.0631245579032
chr13	19191529	0.380624505438	0.0666171847109
chr13	19191602	0.384599645517	0.0666449702998
chr13	19191841	0.385603411489	0.0667368896151
chr13	19192542	0.425495973243	0.0670071976065
chr13	19192769	0.425603899161	0.0671037851925
chr13	19193028	0.437911219866	0.0672140166023
chr13	19193091	0.464562270028	0.0672416050092
chr13	19193177	0.489649251222	0.0672815573644
chr13	19193407	0.585108998949	0.0673941766922
chr13	19194117	0.593022396297	0.0678096040815
chr13	19195136	0.885936807241	0.0684138939033
chr13	19196427	1.14863077097	0.0695576383214
chr13	19196573	1.14863077097	0.069725338414
chr13	19196815	0.76768866388	0.0700033070606
chr13	19196853	0.727509136221	0.0700324792298
chr13	19196861	0.727509136222	0.0700382993029
chr13	19196929	3.08673959002	0.0700877699241
chr13	19197414	3.08673959003	0.0715848386253
chr13	19197583	1.85142315895	0.072106497616
chr13	19197642	1.85142315896	0.0722157315824
chr13	19197648	1.85142315896	0.0722268401214
chr13	19197910	0.927104034091	0.072711912989
chr13	19197958	0.927104034095	0.0727564139826
chr13	19198043	0.856600377389	0.0728352178255
chr13	19198067	0.856600377392	0.0728557762346
chr13	19198185	0.694914594986	0.0729568550791
chr13	19198205	0.694914594988	0.072970753371
chr13	19198963	0.694914594989	0.073497498634
chr13	19199074	0.601334771098	0.0735746341541
chr13	19199118	0.601334771101	0.073601092884
chr13	19199253	0.514907901863	0.0736822730781
chr13	19199281	0.514907901864	0.0736966904993
chr13	19199640	0.514907901866	0.0738815424361
