Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr7	16863	1.72322166585	0
chr7	482086	0.987234809229	0.801682353052
chr7	482312	0.987234809229	0.801905468119
chr7	482658	1.07010031198	0.802247051363
chr7	482673	1.07010031198	0.802263102868
chr7	482755	1.07010031198	0.802350851093
chr7	482922	1.41350660102	0.802529557845
chr7	482923	1.41350660102	0.802530971352
chr7	488789	1.74721422767	0.810822601074
chr7	490077	15.7497170636	0.813073012999
chr7	490105	27.7712069039	0.813514005077
chr7	491315	13.9234845284	0.84711716543
chr7	491317	11.396580994	0.847145012399
chr7	491318	8.98350105258	0.84715640898
chr7	491860	7.15159745142	0.852025466551
chr7	491923	6.29555869996	0.85247601719
chr7	491928	3.70625884873	0.852507494984
chr7	498052	3.70625884873	0.875204624173
chr7	498159	3.28804983249	0.87560119387
chr7	498449	0.920928206261	0.876554728322
chr7	498830	0.920928206261	0.876905601968
chr7	502398	0.920928206261	0.880191473808
chr7	502413	3.71946390531	0.880205287731
chr7	502587	5.11496026022	0.880852474451
chr7	502610	5.11496026022	0.880970118537
chr7	502976	5.11496026022	0.882842193992
chr7	502993	6.57503348041	0.882929148316
chr7	503048	6.57503348041	0.883290775158
chr7	509801	6.57503348041	0.927691976251
chr7	510734	12.9106905942	0.933826482488
chr7	510882	12.9106905942	0.935737264696
chr7	511964	12.9106905942	0.949706631919
chr7	511980	1.21513001209	0.949913202969
chr7	512126	1.21513001209	0.95009061195
chr7	515303	1.21513001209	0.953951079999
chr7	515314	1.25485135515	0.953964446429
chr7	515315	1.3497905452	0.95396570128
chr7	517797	1.90812304557	0.957315881413
chr7	520409	1.3370523414	0.962299898808
chr7	523667	0.443232367502	0.966656015337
chr7	533438	0.443232367502	0.9709868388
chr7	533962	0.498325278661	0.97121909256
chr7	534326	0.498325278661	0.971400482962
chr7	538347	0.498325278661	0.973404248907
chr7	538634	0.566713916359	0.973547268262
chr7	538655	0.566713916359	0.973559169254
chr7	540456	0.566713916359	0.974579821018
chr7	540517	1.07101933991	0.974614390567
chr7	540541	1.07101933991	0.974640095031
chr7	541031	1.07101933991	0.975164894507
chr7	541346	1.36025327811	0.975502265599
chr7	541420	1.36025327811	0.975602924342
chr7	542127	1.36025327811	0.97656462341
chr7	542289	1.83220942088	0.976784984441
chr7	542447	2.16236357719	0.977074473529
chr7	542486	2.16236357719	0.977158805709
chr7	548080	2.16236357719	0.989255067559
chr7	548170	2.398351435	0.989449680281
chr7	548226	2.398351435	0.989583987962
chr7	549188	2.398351435	0.991891202042
chr7	549344	2.5352669312	0.992265344866
chr7	549388	2.5352669312	0.992376896611
chr7	549524	2.5352669312	0.992721692914
chr7	549538	2.99062198927	0.992757186651
chr7	549842	2.99062198927	0.993666335735
chr7	549956	2.99062198927	0.994007266642
chr7	549987	2.99385186614	0.994099975924
chr7	550026	2.99385186614	0.994216736147
chr7	550161	3.49368230866	0.994620906149
chr7	550244	3.49368230866	0.99491088178
chr7	553983	3.49368230866	1.00797375993
chr7	554180	2.48011915238	1.00866201535
chr7	554331	2.48011915238	1.00903651334
chr7	555517	2.48011915238	1.01197793465
chr7	555639	1.85603100644	1.01228050919
chr7	555742	1.85603100644	1.01247168038
chr7	564580	33.7846542266	1.02887528242
chr7	564887	63.6248721228	1.03924717127
chr7	565653	63.6248721228	1.08798382331
chr7	565947	27.2663670067	1.10668953572
chr7	566034	13.8726040506	1.10906170965
chr7	566039	13.4894927133	1.10913107267
chr7	566143	3.32297972402	1.11053397991
chr7	566156	3.32297972402	1.11057717865
chr7	570127	6.05540730476	1.12377273113
chr7	571993	6.05540730476	1.13507212116
chr7	572154	2.92400742932	1.13604704174
chr7	572186	2.92400742932	1.13614060997
chr7	574148	6.15111811962	1.14187751255
chr7	574293	6.6836602131	1.14276942468
chr7	574304	7.37335592295	1.14284294494
chr7	574478	31.554232369	1.14412590887
chr7	574581	32.6892795905	1.1473759948
chr7	576766	32.6892795905	1.21880207071
chr7	577147	5.81173785122	1.23125668623
chr7	577197	5.81173785122	1.23154727313
chr7	580362	5.81173785122	1.24994142343
chr7	580477	6.19611516911	1.25060977328
chr7	580539	6.19611516911	1.25099393242
chr7	582092	5.06943959607	1.26061649928
chr7	582164	2.40748679355	1.26098149893
chr7	582229	1.91579688178	1.26113798557
chr7	582248	1.91555396484	1.26117438571
chr7	582509	1.14991971354	1.26167434529
chr7	584613	0.584502267894	1.26409377637
chr7	603521	0.584502267894	1.27514554525
chr7	603716	0.590202024332	1.2752595232
chr7	603755	0.591564518875	1.27528254107
chr7	603803	0.59545768399	1.27531093617
chr7	603815	0.595473082506	1.27531808166
chr7	603850	0.596490468649	1.27533892322
chr7	603882	0.605047074043	1.27535801092
chr7	604189	1.90822849053	1.27554376037
chr7	604208	1.97631170831	1.27558001671
chr7	604396	1.97631170831	1.27595156331
chr7	614383	1.97631170831	1.29568898834
chr7	614569	6.37898408499	1.29605658232
chr7	614657	6.37898408499	1.29661793292
chr7	614992	6.37898408498	1.29875489259
chr7	615076	7.7407305831	1.29929072725
chr7	615294	7.7407305831	1.30097820652
chr7	615582	7.7407305831	1.30320753693
chr7	615658	59.4873960704	1.30379583245
chr7	615728	59.4873960704	1.30795995017
chr7	616678	59.4873960704	1.36447297644
chr7	616695	63.8898767477	1.36548426217
chr7	616815	63.8898767477	1.37315104738
chr7	617303	5.05383492039	1.40432930724
chr7	617649	0.191076277492	1.40607793412
chr7	621871	0.191076277492	1.40688465816
chr7	621950	0.446770426651	1.40689975319
chr7	622152	0.446770426651	1.40699000082
chr7	622705	0.765553243061	1.40723706486
chr7	622710	0.935255579858	1.40724089263
chr7	622824	0.95795326022	1.40734751176
chr7	622933	0.95795326022	1.40745192867
chr7	622997	0.95795326022	1.40751323768
chr7	623020	1.22318642652	1.4075352706
chr7	623022	1.22318642652	1.40753771698
chr7	624471	1.07932324135	1.40931011411
chr7	624473	0.628831223057	1.40931227275
chr7	628203	0.628831223056	1.41165781322
chr7	629044	0.789875534171	1.41218666027
chr7	629275	0.789875534171	1.41236912152
chr7	642844	0.789875534171	1.42308694265
chr7	642883	1.75317816377	1.42311774779
chr7	642920	1.75317816377	1.42318261538
chr7	650297	0.252725452652	1.4361158107
chr7	653114	0.244319828939	1.4368277383
chr7	665501	0.244319828939	1.43985412802
chr7	665555	0.382171929571	1.43986732129
chr7	665593	0.383633810121	1.43988184382
chr7	665660	0.404480125818	1.43990754729
chr7	665707	0.404480125818	1.43992655785
chr7	674795	0.404480125818	1.44360247324
chr7	674918	0.521649224516	1.44365222429
chr7	674981	17.6451556868	1.44368508819
chr7	675068	17.6451556868	1.44522021674
chr7	676984	0.464839114919	1.47902833504
chr7	682363	0.436351178631	1.48152870463
chr7	682677	0.382936213383	1.4816657189
chr7	682767	0.331142398884	1.48170018316
chr7	683048	0.286088551715	1.48179323418
chr7	683096	0.224343839736	1.48180696643
chr7	683144	0.223926378933	1.48181773493
chr7	683647	0.223629576517	1.4819303699
chr7	684008	0.222651017666	1.48201110018
chr7	684062	0.222620006938	1.48202312333
chr7	684124	0.221869495563	1.48203692577
chr7	684574	0.191834938422	1.48213676705
chr7	696936	0.191834938422	1.48450823056
chr7	697252	0.620329007421	1.4845688504
chr7	697468	0.620329007421	1.48470284146
chr7	697891	0.620329007421	1.48496524063
chr7	698000	1.14114051273	1.48503285649
chr7	698002	1.66931901782	1.48503513877
chr7	698166	1.66931901782	1.48530890709
chr7	699855	1.63812469484	1.48812838691
chr7	700071	1.63808096804	1.48848222185
chr7	700433	1.08562556281	1.48907520716
chr7	704312	1.08562556281	1.49328634872
chr7	704374	1.20091931906	1.4933536575
chr7	704394	1.3701793815	1.49337767589
chr7	704440	1.37766699701	1.49344070414
chr7	704543	21.1743602694	1.49358260384
chr7	704572	21.1743602694	1.49419666029
chr7	705478	0.395275560991	1.51338063069
chr7	716145	0.395275560991	1.5175970351
chr7	716227	0.686950796475	1.5176294477
chr7	716305	0.686950796475	1.51768302986
chr7	720118	0.264262823542	1.52030237325
chr7	732586	0.264262823542	1.52359720213
chr7	732609	0.317081144012	1.52360328018
chr7	733040	0.317081144012	1.52373994215
chr7	742467	0.317081144012	1.52672906609
chr7	743633	0.72082661537	1.52709878271
chr7	743852	0.72082661537	1.52725664374
chr7	751219	0.72082661537	1.53256697341
chr7	751395	0.833608970492	1.5326938389
chr7	751487	0.833608970492	1.53277053092
chr7	756857	0.71291725956	1.53724701109
chr7	758268	0.235374093893	1.53825293735
chr7	758282	0.156283990335	1.53825623258
chr7	777499	0.156283990335	1.54125954203
chr7	777783	0.359366489202	1.54130392668
chr7	777860	0.359366489202	1.5413315979
chr7	787316	0.314517571807	1.54472976742
chr7	787318	0.290788905733	1.54473039646
chr7	787368	0.282625057016	1.5447449359
chr7	787958	0.255793138243	1.54491168468
chr7	797131	0.182527043439	1.54725807514
chr7	813617	0.182527043439	1.55026721598
chr7	813649	0.235284904909	1.55027305684
chr7	813755	0.235284904909	1.55029799704
chr7	834292	0.235284904909	1.55513004314
chr7	834584	0.388254258424	1.55519874633
chr7	834668	0.388254258424	1.55523135969
chr7	838016	0.388254258423	1.55653123494
chr7	838212	0.436359666711	1.55660733278
chr7	838374	0.436359666711	1.55667802304
chr7	848702	0.436359666711	1.56118474568
chr7	848863	0.55522684904	1.56125499959
chr7	848869	0.63715665159	1.56125833095
chr7	849070	0.63715665159	1.56138639944
chr7	853922	0.60009377075	1.56447788351
chr7	854814	0.478075140445	1.56501316715
chr7	862127	0.478075140445	1.56850933066
chr7	862165	0.544706051437	1.56852749751
chr7	862170	0.708375297447	1.56853022104
chr7	862185	0.708375297447	1.56854084667
chr7	863560	0.708375297447	1.56951486271
chr7	863592	0.851287788294	1.56953753071
chr7	863759	0.851287788294	1.56967969578
chr7	869146	0.668678795449	1.57426558309
chr7	869373	0.577748792657	1.57441737318
chr7	869480	0.268326423639	1.5744791923
chr7	869659	0.237303339319	1.57452722273
chr7	903954	0.237303339319	1.58266554075
chr7	904578	0.480995608128	1.58281361803
chr7	904676	0.480995608128	1.5828607556
chr7	906738	0.462289102983	1.58385256855
