Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr9	10468	1.91475866186	0
chr9	41633	1.70286629242	0.0596734536969
chr9	44722	1.40445234736	0.0649336076742
chr9	46613	0.813861735471	0.067589427063
chr9	47681	0.813861735471	0.0684586313965
chr9	49052	0.813861735471	0.0695744358358
chr9	54109	0.671070517504	0.0736901346321
chr9	55526	0.423391306694	0.0746410415554
chr9	59357	0.423391306694	0.0762630536513
chr9	63467	0.423391306694	0.0780031919219
chr9	70458	0.423391306693	0.080963120547
chr9	70614	0.467656843808	0.0810291695908
chr9	70690	0.935900478478	0.0810647115109
chr9	71654	0.935900478477	0.0819669195722
chr9	82023	0.721476628718	0.0916712716335
chr9	88916	0.721476628718	0.0966444100353
chr9	94196	0.721476628718	0.100453806635
chr9	96851	0.721476628718	0.102369327084
chr9	97085	1.74656670458	0.102538152615
chr9	97216	1.74656670458	0.102766952854
chr9	114075	1.74656670458	0.132212320926
chr9	114168	2.47214506072	0.13237475163
chr9	114169	2.49794573781	0.132377223775
chr9	114206	2.4979457378	0.132469647767
chr9	116952	2.4979457378	0.139329006763
chr9	117267	3.4736415039	0.14011585967
chr9	117312	3.4736415039	0.140272173538
chr9	120150	1.06649759729	0.150130368126
chr9	131704	1.06649759729	0.162452681365
chr9	132717	1.11968883427	0.163533043431
chr9	133393	1.11968883427	0.164289953083
chr9	133428	1.11968883427	0.164329142192
chr9	133460	1.29576013278	0.164364972235
chr9	133674	1.29576013277	0.164642264904
chr9	134009	1.29576013277	0.165076344548
chr9	134874	1.67981147078	0.166197177063
chr9	134955	1.67981147077	0.166333241792
chr9	138631	1.67981147077	0.172508228759
chr9	138634	1.90161509024	0.172513268193
chr9	138814	1.90161509024	0.172855558909
chr9	145441	1.90161509023	0.185457562112
chr9	145672	2.49867423762	0.185896835198
chr9	145715	2.49867423761	0.18600427819
chr9	148017	2.01272921823	0.191756226285
chr9	149252	1.89567798352	0.19424194687
chr9	150328	0.527281975362	0.19628169638
chr9	152403	0.527281975362	0.197375806479
chr9	153202	0.527281975362	0.197797104777
chr9	153557	0.527281975362	0.197984289878
chr9	161297	0.527281975362	0.202065452368
chr9	165206	0.527281975362	0.204126597609
